"The Play House","1921","G","06 Oct 1921","Short, Comedy, Fantasy","18 min","2552","7.8","tt0012570"
"City of Joy","1992","PG-13","15 Apr 1992","Drama","132 min","3851","6.3","tt0103976"
"Class Act","1992","PG-13","05 Jun 1992","Comedy","98 min","3816","5.9","tt0103978"
"Como agua para chocolate","1992","R","28 May 1993","Drama, Romance","105 min","12766","7.2","tt0103994"
"Consenting Adults","1992","R","16 Oct 1992","Crime, Drama, Mystery","99 min","5249","5.7","tt0104006"
"Cool World","1992","PG-13","10 Jul 1992","Animation, Comedy, Fantasy","102 min","16010","4.8","tt0104009"
"Cronos","1993","R","01 May 1994","Horror","94 min","18556","6.7","tt0104029"
"The Crying Game","1992","R","19 Feb 1993","Crime, Drama, Romance","112 min","39585","7.3","tt0104036"
"The Cutting Edge","1992","PG","27 Mar 1992","Drama, Romance, Sport","101 min","14708","6.9","tt0104040"
"Trauma","1993","R","12 Mar 1993","Horror, Mystery, Thriller","106 min","4576","6.0","tt0104053"
"Death Becomes Her","1992","PG-13","31 Jul 1992","Comedy, Fantasy","104 min","73863","6.4","tt0104070"
"Deep Cover","1992","R","15 Apr 1992","Action, Crime, Thriller","107 min","6368","6.9","tt0104073"
"Demonic Toys","1992","R","07 Aug 1992","Comedy, Fantasy, Horror","86 min","2197","5.1","tt0104083"
"Diggstown","1992","R","14 Aug 1992","Drama, Sport","98 min","5469","7.0","tt0104107"
"The Distinguished Gentleman","1992","R","04 Dec 1992","Comedy, Crime","112 min","11562","5.8","tt0104114"
"Dr. Giggles","1992","R","23 Oct 1992","Comedy, Drama, Horror","95 min","4127","5.0","tt0104139"
"Dust Devil","1992","R","16 Apr 1993","Horror, Mystery, Thriller","87 min","3344","6.4","tt0104155"
"Wuthering Heights","1992","PG","16 Oct 1992","Drama, History, Romance","105 min","9058","6.9","tt0104181"
"Encino Man","1992","PG","22 May 1992","Comedy","88 min","28353","5.6","tt0104187"
"Far and Away","1992","PG-13","22 May 1992","Adventure, Drama, Romance","140 min","45369","6.5","tt0104231"
"Damage","1992","R","22 Jan 1993","Drama, Romance","111 min","11359","6.9","tt0104237"
"FernGully: The Last Rainforest","1992","G","10 Apr 1992","Animation, Adventure, Family","76 min","19566","6.4","tt0104254"
"A Few Good Men","1992","R","11 Dec 1992","Drama, Thriller","138 min","171882","7.6","tt0104257"
"Final Analysis","1992","R","07 Feb 1992","Drama, Romance, Thriller","124 min","10309","5.8","tt0104265"
"Forever Young","1992","PG","16 Dec 1992","Drama, Romance, Sci-Fi","102 min","34548","6.2","tt0104291"
"Freejack","1992","R","17 Jan 1992","Action, Crime, Sci-Fi","110 min","11883","5.3","tt0104299"
"Gas, Food Lodging","1992","R","10 Jul 1992","Drama, Romance","101 min","2703","6.8","tt0104321"
"Gladiator","1992","R","06 Mar 1992","Action, Drama, Sport","101 min","6307","6.4","tt0104346"
"Glengarry Glen Ross","1992","R","02 Oct 1992","Drama","100 min","71550","7.8","tt0104348"
"The Hand That Rocks the Cradle","1992","R","10 Jan 1992","Drama, Thriller","110 min","27939","6.5","tt0104389"
"Hellraiser III: Hell on Earth","1992","R","11 Sep 1992","Horror","93 min","18882","5.4","tt0104409"
"Hero","1992","PG-13","02 Oct 1992","Comedy, Drama, Romance","119 min","17096","6.4","tt0104412"
"Highway to Hell","1991","R","13 Mar 1992","Adventure, Comedy, Fantasy","94 min","2484","6.0","tt0104418"
"Hoffa","1992","R","25 Dec 1992","Biography, Crime, Drama","140 min","16295","6.6","tt0104427"
"Home Alone 2: Lost in New York","1992","PG","20 Nov 1992","Adventure, Comedy, Family","120 min","178896","6.5","tt0104431"
"Honey I Blew Up the Kid","1992","PG","17 Jul 1992","Adventure, Comedy, Family","89 min","30550","4.7","tt0104437"
"Honeymoon in Vegas","1992","PG-13","28 Aug 1992","Comedy, Romance, Thriller","96 min","14001","5.8","tt0104438"
"HouseSitter","1992","PG","12 Jun 1992","Comedy, Romance","102 min","15868","6.0","tt0104452"
"Howards End","1992","PG","26 Feb 1993","Drama, Romance","140 min","20399","7.5","tt0104454"
"Husbands and Wives","1992","R","18 Sep 1992","Comedy, Drama, Romance","108 min","20263","7.6","tt0104466"
"Indochine","1992","PG-13","23 Dec 1992","Drama, Romance","159 min","7050","7.0","tt0104507"
"Innocent Blood","1992","R","25 Sep 1992","Comedy, Crime, Horror","112 min","7192","6.2","tt0104511"
"Into the West","1992","PG","17 Sep 1993","Family, Adventure","97 min","2125","7.0","tt0104522"
"Jennifer 8","1992","R","06 Nov 1992","Crime, Drama, Mystery","124 min","11623","6.2","tt0104549"
"Police Story 3: Supercop","1992","R","26 Jul 1996","Action, Comedy, Crime","91 min","13980","6.9","tt0104558"
"Jo Jeeta Wohi Sikandar","1992","PG","22 May 1992","Comedy, Drama, Romance","174 min","10360","8.3","tt0104561"
"Johnny Suede","1991","R","22 Apr 1992","Comedy, Music, Romance","97 min","2893","5.8","tt0104567"
"Juice","1992","R","17 Jan 1992","Action, Crime, Drama","95 min","14894","7.1","tt0104573"
"Kickboxer 3: The Art of War","1992","R","27 May 1994","Action, Sport, Thriller","92 min","2228","3.8","tt0104609"
"Knight Moves","1992","R","22 Jan 1993","Drama, Mystery, Thriller","108 min","5764","6.0","tt0104627"
"Kuffs","1992","PG-13","10 Jan 1992","Action, Comedy, Crime","102 min","7565","5.8","tt0104647"
"Porco Rosso","1992","PG","18 Jul 1992","Animation, Adventure, Fantasy","94 min","42836","7.8","tt0104652"
"The Dark Side of the Heart","1992","R","09 Sep 1994","Comedy, Romance, Drama","127 min","2394","7.6","tt0104662"
"Ladybugs","1992","PG-13","27 Mar 1992","Comedy, Sport","90 min","6543","5.2","tt0104670"
"Hard Boiled","1992","R","16 Apr 1992","Action, Crime, Drama","128 min","37015","7.9","tt0104684"
"The Last of the Mohicans","1992","R","25 Sep 1992","Action, Adventure, Drama","112 min","106389","7.8","tt0104691"
"The Lawnmower Man","1992","R","06 Mar 1992","Horror, Sci-Fi","108 min","26731","5.4","tt0104692"
"A League of Their Own","1992","PG","01 Jul 1992","Comedy, Drama, Sport","128 min","67348","7.2","tt0104694"
"Leap of Faith","1992","PG-13","18 Dec 1992","Comedy, Drama, Romance","108 min","9506","6.0","tt0104695"
"Lethal Weapon 3","1992","R","15 May 1992","Action, Crime, Thriller","118 min","121631","6.7","tt0104714"
"Little Nemo: Adventures in Slumberland","1989","G","21 Aug 1992","Family, Animation, Adventure","85 min","5205","7.2","tt0104740"
"Live Wire","1992","R","03 Sep 1992","Action, Drama, Thriller","85 min","2483","5.6","tt0104743"
"Lorenzo's Oil","1992","PG-13","15 Jan 1993","Drama","129 min","15538","7.2","tt0104756"
"Love Field","1992","PG-13","12 Feb 1993","Drama","102 min","2765","6.7","tt0104765"
"Royal Tramp","1992","R","30 Jul 1992","Action, Comedy","106 min","2010","7.2","tt0104770"
"Bitter Moon","1992","R","18 Mar 1994","Drama, Romance, Thriller","139 min","24284","7.1","tt0104779"
"Malcolm X","1992","PG-13","18 Nov 1992","Biography, Drama, Romance","202 min","60281","7.7","tt0104797"
"Man Trouble","1992","PG-13","17 Jul 1992","Comedy, Romance","100 min","2390","4.6","tt0104804"
"The Mambo Kings","1992","R","28 Feb 1992","Drama, Music","104 min","4104","6.4","tt0104802"
"Maniac Cop 3: Badge of Silence","1993","R","07 Jul 1993","Action, Horror","85 min","2208","4.9","tt0104808"
"Map of the Human Heart","1992","R","23 Apr 1993","Adventure, Drama, Romance","109 min","2617","7.2","tt0104812"
"El mariachi","1992","R","26 Feb 1993","Action, Crime, Drama","81 min","49325","6.9","tt0104815"
"Medicine Man","1992","PG-13","07 Feb 1992","Adventure, Drama, Romance","106 min","16820","5.9","tt0104839"
"Memoirs of an Invisible Man","1992","PG-13","28 Feb 1992","Comedy, Romance, Sci-Fi","99 min","16400","5.9","tt0104850"
"The Mighty Ducks","1992","PG","02 Oct 1992","Comedy, Drama, Family","100 min","41656","6.4","tt0104868"
"Mo' Money","1992","R","24 Jul 1992","Action, Comedy, Crime","89 min","5208","5.4","tt0104897"
"Mom and Dad Save the World","1992","PG","24 Jul 1992","Adventure, Comedy, Family","88 min","3370","5.2","tt0104905"
"Mr. Baseball","1992","PG-13","02 Oct 1992","Comedy, Romance, Sport","108 min","7722","5.8","tt0104926"
"Mr. Saturday Night","1992","R","23 Sep 1992","Comedy, Drama","119 min","3776","5.8","tt0104928"
"The Muppet Christmas Carol","1992","G","11 Dec 1992","Comedy, Drama, Family","85 min","31463","7.7","tt0104940"
"My Cousin Vinny","1992","R","13 Mar 1992","Comedy, Crime","120 min","78612","7.5","tt0104952"
"Newsies","1992","PG","10 Apr 1992","Drama, Musical","121 min","14970","6.9","tt0104990"
"Night and the City","1992","R","N/A","Comedy, Crime, Drama","105 min","3618","5.8","tt0105001"
"Noises Off...","1992","PG-13","20 Mar 1992","Comedy","101 min","7962","7.5","tt0105017"
"Of Mice and Men","1992","PG-13","02 Oct 1992","Drama","115 min","30435","7.6","tt0105046"
"Once Upon a Crime...","1992","PG","06 Mar 1992","Comedy, Crime, Mystery","94 min","2672","5.8","tt0101625"
"Passenger 57","1992","R","06 Nov 1992","Action, Crime, Thriller","84 min","34716","5.8","tt0105104"
"Passion Fish","1992","R","11 Dec 1992","Drama","135 min","4163","7.4","tt0105107"
"Patriot Games","1992","R","05 Jun 1992","Action, Crime, Drama","117 min","76892","6.9","tt0105112"
"The People Under the Stairs","1991","R","01 Nov 1991","Comedy, Horror, Mystery","102 min","22668","6.3","tt0105121"
"Pet Sematary II","1992","R","28 Aug 1992","Action, Horror, Thriller","100 min","12824","4.7","tt0105128"
"Peter's Friends","1992","R","25 Dec 1992","Comedy, Drama, Romance","101 min","8188","7.0","tt0105130"
"The Player","1992","R","08 May 1992","Comedy, Drama","124 min","39753","7.7","tt0105151"
"Poison Ivy","1992","R","08 May 1992","Drama, Thriller","90 min","12998","5.3","tt0105156"
"The Power of One","1992","PG-13","27 Mar 1992","Drama","127 min","7187","7.2","tt0105159"
"Prelude to a Kiss","1992","PG-13","10 Jul 1992","Comedy, Fantasy, Romance","105 min","6290","5.6","tt0105165"
"The Public Eye","1992","R","16 Oct 1992","Crime, Drama, Romance","99 min","2567","6.5","tt0105187"
"The Story of Qiu Ju","1992","PG","16 Apr 1993","Comedy, Drama","100 min","3884","7.6","tt0105197"
"Pure Country","1992","PG","23 Oct 1992","Drama, Music, Romance","112 min","2799","6.9","tt0105191"
"Radio Flyer","1992","PG-13","21 Feb 1992","Drama","114 min","10123","6.9","tt0105211"
"Raising Cain","1992","R","07 Aug 1992","Crime, Drama, Thriller","91 min","9410","5.9","tt0105217"
"Rapid Fire","1992","R","21 Aug 1992","Action, Crime, Drama","95 min","6006","6.2","tt0105219"
"Red Rock West","1993","R","14 May 1993","Crime, Drama, Thriller","98 min","14858","7.0","tt0105226"
"Reservoir Dogs","1992","R","02 Sep 1992","Crime, Drama","99 min","601602","8.4","tt0105236"
"Shatterbrain","1991","R","26 Mar 1993","Horror, Sci-Fi","108 min","2179","6.4","tt0105242"
"A River Runs Through It","1992","PG","30 Oct 1992","Drama","123 min","39617","7.3","tt0105265"
"Romper Stomper","1992","R","12 Nov 1992","Crime, Drama","94 min","30821","6.8","tt0105275"
"Scent of a Woman","1992","R","08 Jan 1993","Drama","156 min","183208","8.0","tt0105323"
"School Ties","1992","PG-13","18 Sep 1992","Drama","106 min","16993","6.9","tt0105327"
"Shadows and Fog","1991","PG-13","20 Mar 1992","Comedy","85 min","12456","6.8","tt0105378"
"Shining Through","1992","R","31 Jan 1992","Drama, Romance, Thriller","132 min","7124","6.3","tt0105391"
"Twin Dragons","1992","PG-13","09 Apr 1999","Action, Comedy","100 min","8001","6.4","tt0105399"
"Sidekicks","1992","PG","09 Apr 1993","Action, Adventure, Comedy","101 min","6054","4.8","tt0105402"
"Simple Men","1992","R","06 Nov 1992","Crime, Drama, Romance","105 min","3259","7.2","tt0105411"
"Single White Female","1992","R","14 Aug 1992","Drama, Thriller","107 min","22771","6.3","tt0105414"
"Singles","1992","PG-13","18 Sep 1992","Comedy, Drama, Romance","99 min","21603","6.7","tt0105415"
"Sister Act","1992","PG","29 May 1992","Comedy, Music, Musical","100 min","59745","6.2","tt0105417"
"Sleepwalkers","1992","R","10 Apr 1992","Horror","91 min","14156","5.1","tt0105428"
"Sneakers","1992","PG-13","11 Sep 1992","Comedy, Crime, Drama","126 min","42478","7.1","tt0105435"
"South Central","1992","R","18 Sep 1992","Crime, Drama","99 min","3012","6.7","tt0105450"
"Split Second","1992","R","01 May 1992","Action, Crime, Horror","90 min","7909","6.2","tt0105459"
"Stay Tuned","1992","PG","14 Aug 1992","Comedy, Fantasy","88 min","8123","6.0","tt0105466"
"Stop! Or My Mom Will Shoot","1992","PG-13","21 Feb 1992","Action, Comedy, Romance","87 min","30453","4.0","tt0105477"
"A Stranger Among Us","1992","PG-13","17 Jul 1992","Crime, Drama, Romance","110 min","2668","5.7","tt0105483"
"Straight Talk","1992","PG","03 Apr 1992","Comedy, Drama, Romance","91 min","2602","5.6","tt0105481"
"Strictly Ballroom","1992","PG","12 Feb 1993","Comedy, Drama, Romance","94 min","19463","7.3","tt0105488"
"Tetsuo II: Body Hammer","1992","R","15 Aug 1997","Horror, Sci-Fi","83 min","2956","6.4","tt0105569"
"Thunderheart","1992","R","03 Apr 1992","Crime, Mystery, Thriller","119 min","10857","6.8","tt0105585"
"Tom and Jerry: The Movie","1992","G","30 Jul 1993","Animation, Comedy, Drama","84 min","6423","5.2","tt0105616"
"The Heroic Trio","1993","R","12 Feb 1993","Action, Fantasy","88 min","2481","6.6","tt0105619"
"Toys","1992","PG-13","18 Dec 1992","Comedy, Drama, Family","118 min","25538","5.0","tt0105629"
"Trespass","1992","R","25 Dec 1992","Action, Thriller","101 min","7139","6.2","tt0105636"
"Troll 2","1990","PG-13","12 Oct 1990","Comedy, Fantasy, Horror","95 min","23296","2.7","tt0105643"
"Twin Peaks: Fire Walk with Me","1992","R","28 Aug 1992","Horror, Mystery, Thriller","135 min","51379","7.2","tt0105665"
"Unforgiven","1992","R","07 Aug 1992","Western","131 min","256500","8.3","tt0105695"
"Under Suspicion","1991","R","28 Feb 1992","Crime, Drama, Thriller","99 min","2375","6.5","tt0105691"
"Under Siege","1992","R","09 Oct 1992","Action, Thriller","103 min","57812","6.4","tt0105690"
"Universal Soldier","1992","R","10 Jul 1992","Action, Sci-Fi, Thriller","102 min","65963","5.9","tt0105698"
"Unlawful Entry","1992","R","26 Jun 1992","Crime, Drama, Thriller","117 min","10403","6.2","tt0105699"
"The Waterdance","1992","R","13 May 1992","Drama","106 min","2284","6.9","tt0105789"
"Waxwork II: Lost in Time","1992","R","11 May 1992","Comedy, Fantasy, Horror","104 min","2903","5.5","tt0105792"
"Wayne's World","1992","PG-13","14 Feb 1992","Comedy, Music","94 min","106851","7.0","tt0105793"
"Where the Day Takes You","1991","R","11 Sep 1992","Crime, Drama, Thriller","105 min","2346","6.8","tt0105810"
"White Sands","1992","R","24 Apr 1992","Action, Crime, Drama","101 min","5360","6.0","tt0105813"
"White Men Can't Jump","1992","R","27 Mar 1992","Comedy, Drama, Sport","115 min","54889","6.7","tt0105812"
"Once Upon a Time in China II","1992","R","01 Sep 1993","Action, Adventure, Biography","113 min","6829","7.5","tt0105839"
"Full Contact","1992","R","23 Jul 1992","Action, Crime, Drama","96 min","3082","7.2","tt0105851"
"House of Angels","1992","R","06 Aug 1993","Comedy, Drama","127 min","3144","6.4","tt0105916"
"12:01","1993","PG-13","05 Jul 1993","Comedy, Sci-Fi, Thriller","92 min","3379","6.9","tt0106188"
"Addams Family Values","1993","PG-13","19 Nov 1993","Comedy, Fantasy","94 min","53489","6.6","tt0106220"
"The Adventures of Huck Finn","1993","PG","02 Apr 1993","Adventure, Comedy, Drama","108 min","6134","6.1","tt0106223"
"The Age of Innocence","1993","PG","01 Oct 1993","Drama, Romance","139 min","34353","7.2","tt0106226"
"Airborne","1993","PG","17 Sep 1993","Adventure, Comedy, Sport","91 min","4910","6.1","tt0106233"
"Alive","1993","R","15 Jan 1993","Action, Adventure, Biography","120 min","36554","7.0","tt0106246"
"American Ninja 5","1993","PG-13","30 Jul 1993","Action, Comedy","102 min","3189","2.7","tt0106257"
"Amos & Andrew","1993","PG-13","05 Mar 1993","Comedy, Crime","96 min","7091","5.5","tt0106266"
"And the Band Played On","1993","PG-13","11 Sep 1993","Drama","141 min","7541","7.8","tt0106273"
"Another Stakeout","1993","PG-13","23 Jul 1993","Action, Comedy, Crime","108 min","10462","5.5","tt0106292"
"Arizona Dream","1992","R","09 Sep 1994","Comedy, Drama, Fantasy","142 min","32814","7.4","tt0106307"
"Army of Darkness","1992","R","19 Feb 1993","Comedy, Fantasy, Horror","81 min","119358","7.6","tt0106308"
"Army of One","1993","R","27 Mar 1993","Action, Adventure, Crime","106 min","3774","5.6","tt0106309"
"Aspen Extreme","1993","PG-13","22 Jan 1993","Action, Drama","113 min","2259","5.8","tt0106315"
"Attack of the 50 Ft. Woman","1993","R","11 Dec 1993","Comedy, Sci-Fi","90 min","2257","3.8","tt0106317"
"Farewell My Concubine","1993","R","15 Oct 1993","Drama, Music, Romance","171 min","16322","8.1","tt0106332"
"Baazigar","1993","R","12 Nov 1993","Crime, Drama, Thriller","175 min","14964","7.8","tt0106333"
"Backbeat","1994","R","15 Apr 1994","Biography, Drama, Music","100 min","4657","6.7","tt0106339"
"Barbarians at the Gate","1993","R","20 Mar 1993","Biography, Comedy, Drama","107 min","2132","7.4","tt0106356"
"Batman: Mask of the Phantasm","1993","PG","25 Dec 1993","Animation, Action, Adventure","76 min","26348","7.8","tt0106364"
"Beethoven's 2nd","1993","PG","17 Dec 1993","Comedy, Family, Romance","89 min","17759","4.7","tt0106375"
"Being Human","1994","PG-13","06 May 1994","Comedy, Drama","122 min","3234","5.3","tt0106379"
"Benny & Joon","1993","PG","23 Apr 1993","Comedy, Drama, Romance","98 min","44054","7.2","tt0106387"
"The Beverly Hillbillies","1993","PG","15 Oct 1993","Comedy, Family","92 min","13871","4.8","tt0106400"
"Best of the Best II","1993","R","05 Mar 1993","Action, Crime, Drama","101 min","3889","5.3","tt0106393"
"Body Bags","1993","R","08 Aug 1993","Sci-Fi, Horror, Comedy","91 min","4806","6.0","tt0106449"
"Body Snatchers","1993","R","28 Jan 1994","Sci-Fi, Horror, Thriller","87 min","13050","5.9","tt0106452"
"Body of Evidence","1993","R","15 Jan 1993","Drama, Romance, Thriller","99 min","10923","4.3","tt0106453"
"Boiling Point","1993","R","16 Apr 1993","Action, Crime, Drama","92 min","4427","4.9","tt0106455"
"Born Yesterday","1993","PG","26 Mar 1993","Comedy, Romance","100 min","3037","5.1","tt0106466"
"Blood In, Blood Out","1993","R","30 Apr 1993","Crime, Drama","180 min","21966","8.0","tt0106469"
"Boxing Helena","1993","R","03 Sep 1993","Drama, Mystery, Romance","107 min","9203","4.5","tt0106471"
"A Bronx Tale","1993","R","29 Sep 1993","Crime, Drama","121 min","92861","7.8","tt0106489"
"CB4","1993","R","12 Mar 1993","Comedy, Music","89 min","7066","6.2","tt0106500"
"Carlito's Way","1993","R","12 Nov 1993","Crime, Drama","144 min","154575","7.9","tt0106519"
"Carnosaur","1993","R","21 May 1993","Horror, Sci-Fi","83 min","2913","3.4","tt0106521"
"Supercop 2","1993","R","21 Oct 1993","Action, Comedy, Crime","104 min","2946","6.2","tt0106544"
"Children of the Corn II: The Final Sacrifice","1992","R","29 Jan 1993","Horror, Thriller","92 min","5563","4.1","tt0106557"
"Cliffhanger","1993","R","28 May 1993","Action, Adventure, Thriller","112 min","90104","6.4","tt0106582"
"Coneheads","1993","PG","23 Jul 1993","Comedy, Sci-Fi","88 min","40386","5.2","tt0106598"
"Cop & ½","1993","PG","02 Apr 1993","Comedy, Crime, Family","97 min","6859","3.8","tt0106613"
"Cool Runnings","1993","PG","01 Oct 1993","Adventure, Comedy, Family","98 min","65709","6.9","tt0106611"
"The Crush","1993","R","02 Apr 1993","Drama, Romance, Thriller","89 min","11350","5.6","tt0106627"
"Cyborg 2: Glass Shadow","1993","R","01 Oct 1993","Action, Sci-Fi, Thriller","99 min","3517","3.8","tt0106639"
"Dangerous Game","1993","R","19 Nov 1993","Drama","108 min","2706","5.7","tt0106660"
"The Dark Half","1993","R","23 Apr 1993","Horror, Mystery","122 min","11327","5.9","tt0106664"
"Dave","1993","PG-13","07 May 1993","Comedy, Romance","110 min","39364","6.8","tt0106673"
"Dazed and Confused","1993","R","10 Feb 1994","Comedy","102 min","110163","7.7","tt0106677"
"Deadfall","1993","R","08 Oct 1993","Crime, Drama","98 min","2191","3.7","tt0106684"
"Demolition Man","1993","R","08 Oct 1993","Action, Crime, Sci-Fi","115 min","116136","6.6","tt0106697"
"Dennis the Menace","1993","PG","25 Jun 1993","Comedy, Family","94 min","41338","5.5","tt0106701"
"Doppelganger","1993","R","23 Oct 1993","Horror, Romance, Thriller","104 min","2592","4.1","tt0106753"
"Double Dragon","1994","PG-13","04 Nov 1994","Action, Adventure, Comedy","96 min","8250","3.6","tt0106761"
"Dragon: The Bruce Lee Story","1993","PG-13","07 May 1993","Action, Biography, Drama","120 min","20669","7.0","tt0106770"
"Even Cowgirls Get the Blues","1993","R","20 May 1994","Comedy, Drama, Romance","95 min","6001","4.2","tt0106834"
"Falling Down","1993","R","26 Feb 1993","Drama, Thriller","113 min","129233","7.6","tt0106856"
"A Far Off Place","1993","PG","12 Mar 1993","Adventure, Drama, Family","108 min","2712","6.6","tt0106868"
"Fatal Instinct","1993","PG-13","29 Oct 1993","Comedy, Crime, Thriller","91 min","5267","5.6","tt0106873"
"Father Hood","1993","PG-13","27 Aug 1993","Comedy","95 min","2201","4.7","tt0106877"
"Fear of a Black Hat","1993","R","03 Jun 1994","Comedy, Music","88 min","3300","7.2","tt0106880"
"Fearless","1993","R","15 Oct 1993","Drama, Thriller","122 min","16846","7.2","tt0106881"
"Fire in the Sky","1993","PG-13","12 Mar 1993","Biography, Drama, Mystery","109 min","15165","6.5","tt0106912"
"Fire on the Amazon","1993","R","N/A","Action, Adventure, Drama","87 min","2039","3.4","tt0106913"
"The Firm","1993","R","30 Jun 1993","Drama, Mystery, Thriller","154 min","83810","6.8","tt0106918"
"Flesh and Bone","1993","R","05 Nov 1993","Drama, Mystery, Romance","126 min","3921","6.2","tt0106926"
"The Legend","1993","R","04 Mar 1993","Action, Comedy, History","100 min","5604","7.3","tt0106936"
"The Legend II","1993","R","25 Sep 1993","Action, Adventure, Comedy","95 min","3152","7.1","tt0106937"
"For Love or Money","1993","PG","01 Oct 1993","Comedy, Drama, Romance","96 min","8666","6.1","tt0106941"
"Fortress","1992","R","03 Sep 1993","Action, Crime, Sci-Fi","95 min","22610","5.8","tt0106950"
"Strawberry and Chocolate","1993","R","20 Jan 1995","Comedy, Drama, Romance","108 min","4022","7.4","tt0106966"
"Free Willy","1993","PG","16 Jul 1993","Adventure, Drama, Family","112 min","46696","5.8","tt0106965"
"The Fugitive","1993","PG-13","06 Aug 1993","Action, Adventure, Crime","130 min","201806","7.8","tt0106977"
"Detonator","1993","R","14 Apr 1993","Action, Thriller","100 min","2545","5.3","tt0106689"
"Germinal","1993","R","31 Mar 1994","Drama, Romance","160 min","3333","7.1","tt0107002"
"Geronimo: An American Legend","1993","PG-13","10 Dec 1993","Drama, History, Western","115 min","6301","6.4","tt0107004"
"Gettysburg","1993","PG","08 Oct 1993","Drama, History, War","271 min","21262","7.7","tt0107007"
"Ghost in the Machine","1993","R","29 Dec 1993","Horror, Sci-Fi, Thriller","95 min","2632","4.3","tt0107009"
"Godzilla vs. Mechagodzilla II","1993","PG","11 Dec 1993","Action, Adventure, Drama","105 min","2584","6.6","tt0107027"
"The Good Son","1993","R","24 Sep 1993","Drama, Thriller","87 min","26967","6.3","tt0107034"
"Grumpy Old Men","1993","PG-13","25 Dec 1993","Comedy, Drama","103 min","32961","6.9","tt0107050"
"Groundhog Day","1993","PG","12 Feb 1993","Comedy, Fantasy, Romance","101 min","398239","8.1","tt0107048"
"Guilty as Sin","1993","R","04 Jun 1993","Crime, Drama, Thriller","107 min","3520","5.5","tt0107057"
"Hard Target","1993","R","20 Aug 1993","Action, Thriller","97 min","32900","6.1","tt0107076"
"Sugar Hill","1993","R","25 Feb 1994","Thriller, Drama","123 min","2968","5.8","tt0107079"
"Heart and Souls","1993","PG-13","13 Aug 1993","Comedy, Drama, Fantasy","104 min","12537","6.9","tt0107091"
"Heaven & Earth","1993","R","07 Jan 1994","Action, Biography, Drama","140 min","10293","6.8","tt0107096"
"Hellbound","1994","R","18 Mar 1994","Action, Fantasy, Horror","95 min","2200","4.7","tt0107101"
"Hocus Pocus","1993","PG","16 Jul 1993","Comedy, Family, Fantasy","96 min","57806","6.7","tt0107120"
"A Home of Our Own","1993","PG","05 Nov 1993","Biography, Drama","104 min","2136","7.0","tt0107130"
"Homeward Bound: The Incredible Journey","1993","G","12 Feb 1993","Adventure, Comedy, Drama","84 min","31252","6.9","tt0107131"
"Hot Shots! Part Deux","1993","PG-13","21 May 1993","Action, Comedy","86 min","62798","6.6","tt0107144"
"House of Cards","1993","PG-13","25 Jun 1993","Drama","109 min","2156","6.2","tt0107148"
"The House of the Spirits","1993","R","01 Apr 1994","Drama, Romance","140 min","16081","6.9","tt0107151"
"The Wedding Banquet","1993","R","04 Aug 1993","Comedy, Drama, Romance","106 min","10297","7.6","tt0107156"
"In the Line of Fire","1993","R","09 Jul 1993","Action, Crime, Drama","128 min","70969","7.2","tt0107206"
"In the Name of the Father","1993","R","25 Feb 1994","Biography, Drama, History","133 min","99021","8.1","tt0107207"
"Faraway, So Close!","1993","PG-13","21 Dec 1993","Fantasy, Drama, Mystery","140 min","5540","7.3","tt0107209"
"Indecent Proposal","1993","R","07 Apr 1993","Drama, Romance","117 min","44667","5.8","tt0107211"
"Indian Summer","1993","PG-13","23 Apr 1993","Comedy, Drama, Romance","97 min","3980","6.4","tt0107212"
"Jack the Bear","1993","PG-13","02 Apr 1993","Drama","99 min","3128","6.4","tt0107247"
"Jason Goes to Hell: The Final Friday","1993","R","13 Aug 1993","Fantasy, Horror, Thriller","87 min","18237","4.3","tt0107254"
"The Joy Luck Club","1993","R","29 Oct 1993","Drama","139 min","12257","7.6","tt0107282"
"Judgment Night","1993","R","15 Oct 1993","Action, Crime, Drama","110 min","11418","6.6","tt0107286"
"Jurassic Park","1993","PG-13","11 Jun 1993","Adventure, Sci-Fi, Thriller","127 min","544507","8.1","tt0107290"
"Kalifornia","1993","R","03 Sep 1993","Crime, Thriller","117 min","40190","6.7","tt0107302"
"King of the Hill","1993","PG-13","20 Aug 1993","Drama, History","103 min","5673","7.6","tt0107322"
"Last Action Hero","1993","PG-13","18 Jun 1993","Action, Adventure, Comedy","130 min","99763","6.2","tt0107362"
"Leprechaun","1993","R","08 Jan 1993","Comedy, Fantasy, Horror","92 min","16576","4.6","tt0107387"
"Life with Mikey","1993","PG","04 Jun 1993","Comedy, Family","91 min","4326","5.5","tt0107413"
"Little Buddha","1993","PG","25 May 1994","Drama","123 min","11832","6.0","tt0107426"
"Look Who's Talking Now","1993","PG-13","05 Nov 1993","Comedy, Family, Romance","96 min","21334","4.1","tt0107438"
"Lost in Yonkers","1993","PG","14 May 1993","Comedy, Drama","114 min","2030","6.7","tt0107443"
"Love & Human Remains","1993","R","23 Jun 1995","Drama, Comedy","100 min","2061","6.7","tt0107447"
"M. Butterfly","1993","R","01 Oct 1993","Drama, History, Romance","101 min","6466","6.8","tt0107468"
"Mad Dog and Glory","1993","R","05 Mar 1993","Comedy, Crime, Drama","97 min","16542","6.2","tt0107473"
"Made in America","1993","PG-13","28 May 1993","Comedy","111 min","11505","4.9","tt0107478"
